id,silencerID,chrom,start,end,size,method,cellline,tissue,organ,species,ngene,dgene,genome,strand
1686,HS_00279872,chr8,142726196,142726396,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AC138647.1,.,hg19,.
1687,HS_00279873,chr9,98516,98716,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FOXD4,.,hg19,.
1688,HS_00279874,chr9,625816,626016,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KANK1,.,hg19,.
1689,HS_00279875,chr9,19793156,19793356,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC24A2,.,hg19,.
1690,HS_00279876,chr9,26935936,26936136,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PLAA,.,hg19,.
1691,HS_00279877,chr9,27080856,27081056,200,"High throughput",K562,Blood,Blood,"Homo sapiens",IFT74,.,hg19,.
1692,HS_00279878,chr9,32331346,32331546,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ACO1,.,hg19,.
1693,HS_00279879,chr9,33340435,33340635,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NFX1,CHMP5,hg19,.
1694,HS_00279880,chr9,33563256,33563456,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ANKRD18B,.,hg19,.
1695,HS_00279881,chr9,33658595,33658795,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ANKRD18B,.,hg19,.
1696,HS_00279882,chr9,33763716,33763916,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PRSS3,.,hg19,.
1697,HS_00279883,chr9,34028076,34028276,200,"High throughput",K562,Blood,Blood,"Homo sapiens",UBAP2,.,hg19,.
1698,HS_00279884,chr9,34222136,34222336,200,"High throughput",K562,Blood,Blood,"Homo sapiens",UBAP1,.,hg19,.
1699,HS_00279885,chr9,35291016,35291216,200,"High throughput",K562,Blood,Blood,"Homo sapiens",UNC13B,.,hg19,.
1700,HS_00279886,chr9,37062425,37062625,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PAX5,.,hg19,.
1701,HS_00279887,chr9,37568495,37568695,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FBXO10,.,hg19,.
1702,HS_00279888,chr9,38211895,38212095,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SHB,.,hg19,.
1703,HS_00279889,chr9,38252675,38252875,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ALDH1B1,.,hg19,.
1704,HS_00279890,chr9,39033905,39034105,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CNTNAP3,.,hg19,.
1705,HS_00279891,chr9,39054666,39054866,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CNTNAP3,.,hg19,.
1706,HS_00279892,chr9,43445936,43446136,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SPATA31A6,.,hg19,.
1707,HS_00279893,chr9,47196306,47196506,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AL953854.2,.,hg19,.
1708,HS_00279894,chr9,66490935,66491135,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SPATA31A7,.,hg19,.
1709,HS_00279895,chr9,67339315,67339515,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FAM27E3,.,hg19,.
1710,HS_00279896,chr9,68448905,68449105,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RP11-195B21.3,.,hg19,.
1711,HS_00279897,chr9,69013215,69013415,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FOXD4L6,.,hg19,.
1712,HS_00279898,chr9,73129355,73129555,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TRPM3,.,hg19,.
1713,HS_00279899,chr9,75709895,75710095,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ALDH1A1,.,hg19,.
1714,HS_00279900,chr9,79678936,79679136,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FOXB2,.,hg19,.
1715,HS_00279901,chr9,80190796,80190996,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GNA14,.,hg19,.
1716,HS_00279902,chr9,80471035,80471235,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GNAQ,.,hg19,.
1717,HS_00279903,chr9,86384756,86384956,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GKAP1,.,hg19,.
1718,HS_00279904,chr9,86424136,86424336,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GKAP1,.,hg19,.
1719,HS_00279905,chr9,94127115,94127315,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AUH,.,hg19,.
1720,HS_00279906,chr9,95516675,95516875,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BICD2,.,hg19,.
1721,HS_00279907,chr9,97227135,97227335,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MFSD14B,.,hg19,.
1722,HS_00279908,chr9,97252836,97253036,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MFSD14B,.,hg19,.
1723,HS_00279909,chr9,99331415,99331615,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC14B,.,hg19,.
1724,HS_00279910,chr9,99364975,99365175,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC14B,.,hg19,.
1725,HS_00279911,chr9,101028235,101028435,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TBC1D2,.,hg19,.
1726,HS_00279912,chr9,101223055,101223255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GABBR2,.,hg19,.
1727,HS_00279913,chr9,104688115,104688315,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GRIN3A,.,hg19,.
1728,HS_00279914,chr9,104816436,104816636,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GRIN3A,.,hg19,.
1729,HS_00279915,chr9,105737456,105737656,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CYLC2,.,hg19,.
1730,HS_00279916,chr9,108039055,108039255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC44A1,.,hg19,.
1731,HS_00279917,chr9,108167755,108167955,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC44A1,.,hg19,.
1732,HS_00279918,chr9,108476455,108476655,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM38B,TAL2,hg19,.
1733,HS_00279919,chr9,115422775,115422975,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KIAA1958,.,hg19,.
1734,HS_00279920,chr9,115595475,115595675,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SNX30,.,hg19,.
1735,HS_00279921,chr9,117367035,117367235,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ATP6V1G1,.,hg19,.
1736,HS_00279922,chr9,120821896,120822096,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AL160272.2,.,hg19,.
1737,HS_00279923,chr9,123131135,123131335,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CDK5RAP2,.,hg19,.
1738,HS_00279924,chr9,124999615,124999815,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RBM18,.,hg19,.
1739,HS_00279925,chr9,125404596,125404796,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OR1B1,.,hg19,.
1740,HS_00279926,chr9,130918595,130918795,200,"High throughput",K562,Blood,Blood,"Homo sapiens",LCN2,CIZ1,hg19,.
1741,HS_00279927,chr9,134847225,134847425,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MED27,.,hg19,.
1742,HS_00279928,chr9,136966435,136966635,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BRD3,.,hg19,.
1743,HS_00279929,chr9,137764615,137764815,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FCN2,.,hg19,.
1744,HS_00279930,chr9,140263995,140264195,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EXD3,.,hg19,.
1745,HS_00279931,chr10,1314560,1314760,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ADARB2,.,hg19,.
1746,HS_00279932,chr10,2252476,2252676,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ADARB2,.,hg19,.
1747,HS_00279933,chr10,2878075,2878275,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PFKP,.,hg19,.
1748,HS_00279934,chr10,3727185,3727385,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KLF6,.,hg19,.
1749,HS_00279935,chr10,4170355,4170555,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KLF6,.,hg19,.
1750,HS_00279936,chr10,5205596,5205796,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AKR1C8P,.,hg19,.
1751,HS_00279937,chr10,5210956,5211156,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AKR1C8P,.,hg19,.
1752,HS_00279938,chr10,5363275,5363475,200,"High throughput",K562,Blood,Blood,"Homo sapiens",UCN3,.,hg19,.
1753,HS_00279939,chr10,5824296,5824496,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GDI2,.,hg19,.
1754,HS_00279940,chr10,5895595,5895795,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ANKRD16,.,hg19,.
1755,HS_00279941,chr10,5960835,5961035,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FBH1,.,hg19,.
1756,HS_00279942,chr10,6107715,6107915,200,"High throughput",K562,Blood,Blood,"Homo sapiens",IL2RA,.,hg19,.
1757,HS_00279943,chr10,6157855,6158055,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RBM17,.,hg19,.
1758,HS_00279944,chr10,6312295,6312495,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PFKFB3,.,hg19,.
1759,HS_00279945,chr10,6313935,6314135,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PFKFB3,.,hg19,.
1760,HS_00279946,chr10,15114376,15114576,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OLAH,.,hg19,.
1761,HS_00279947,chr10,15208335,15208535,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NMT2,.,hg19,.
1762,HS_00279948,chr10,15423575,15423775,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FAM171A1,.,hg19,.
1763,HS_00279949,chr10,15538675,15538875,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ITGA8,.,hg19,.
1764,HS_00279950,chr10,15756435,15756635,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ITGA8,.,hg19,.
1765,HS_00279951,chr10,15826035,15826235,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MINDY3,.,hg19,.
1766,HS_00279952,chr10,16507896,16508096,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PTER,.,hg19,.
1767,HS_00279953,chr10,16898245,16898445,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CUBN,.,hg19,.
1768,HS_00279954,chr10,16929595,16929795,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CUBN,.,hg19,.
1769,HS_00279955,chr10,17140115,17140315,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CUBN,.,hg19,.
1770,HS_00279956,chr10,17146476,17146676,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CUBN,.,hg19,.
1771,HS_00279957,chr10,17386296,17386496,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ST8SIA6,.,hg19,.
1772,HS_00279958,chr10,17776586,17776786,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM236,.,hg19,.
1773,HS_00279959,chr10,18368936,18369136,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC39A12,.,hg19,.
1774,HS_00279960,chr10,19111185,19111385,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ARL5B,.,hg19,.
1775,HS_00279961,chr10,20013356,20013556,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MALRD1,PLXDC2,hg19,.
1776,HS_00279962,chr10,22114496,22114696,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAJC1,.,hg19,.
1777,HS_00279963,chr10,22138636,22138836,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAJC1,.,hg19,.
1778,HS_00279964,chr10,22177815,22178015,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAJC1,.,hg19,.
1779,HS_00279965,chr10,22410156,22410356,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EBLN1,.,hg19,.
1780,HS_00279966,chr10,22459476,22459676,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EBLN1,.,hg19,.
1781,HS_00279967,chr10,22462856,22463056,200,"High throughput",K562,Blood,Blood,"Homo sapiens",EBLN1,.,hg19,.
1782,HS_00279968,chr10,23701175,23701375,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OTUD1,.,hg19,.
1783,HS_00279969,chr10,23701375,23701575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",OTUD1,.,hg19,.
1784,HS_00279970,chr10,25051276,25051476,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ARHGAP21,.,hg19,.
1785,HS_00279971,chr10,25819455,25819655,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GPR158,.,hg19,.
1786,HS_00279972,chr10,31235976,31236176,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF438,ZNF438,hg19,.
1787,HS_00279973,chr10,31328056,31328256,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF438,.,hg19,.
1788,HS_00279974,chr10,31796455,31796655,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZEB1,.,hg19,.
1789,HS_00279975,chr10,32140316,32140516,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ARHGAP12,.,hg19,.
1790,HS_00279976,chr10,34705786,34705986,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PARD3,.,hg19,.
1791,HS_00279977,chr10,35211655,35211855,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CUL2,.,hg19,.
1792,HS_00279978,chr10,35270515,35270715,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CUL2,.,hg19,.
1793,HS_00279979,chr10,44312015,44312215,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF32,.,hg19,.
1794,HS_00279980,chr10,45248655,45248855,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM72,.,hg19,.
1795,HS_00279981,chr10,45248815,45249015,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM72,.,hg19,.
1796,HS_00279982,chr10,45630095,45630295,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF22,.,hg19,.
1797,HS_00279983,chr10,52609615,52609815,200,"High throughput",K562,Blood,Blood,"Homo sapiens",A1CF,.,hg19,.
1798,HS_00279984,chr10,62773235,62773435,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RHOBTB1,.,hg19,.
1799,HS_00279985,chr10,62975996,62976196,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM26,.,hg19,.
1800,HS_00279986,chr10,63193495,63193695,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM26,.,hg19,.
1801,HS_00279987,chr10,63252215,63252415,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM26,.,hg19,.
1802,HS_00279988,chr10,63301825,63302025,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM26,TMEM26,hg19,.
1803,HS_00279989,chr10,64861035,64861235,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NRBF2,.,hg19,.
1804,HS_00279990,chr10,64966135,64966335,200,"High throughput",K562,Blood,Blood,"Homo sapiens",JMJD1C,.,hg19,.
1805,HS_00279991,chr10,65444836,65445036,200,"High throughput",K562,Blood,Blood,"Homo sapiens",REEP3,.,hg19,.
1806,HS_00279992,chr10,65496015,65496215,200,"High throughput",K562,Blood,Blood,"Homo sapiens",REEP3,.,hg19,.
1807,HS_00279993,chr10,66236365,66236565,200,"High throughput",K562,Blood,Blood,"Homo sapiens",REEP3,.,hg19,.
1808,HS_00279994,chr10,66390395,66390595,200,"High throughput",K562,Blood,Blood,"Homo sapiens",REEP3,.,hg19,.
1809,HS_00279995,chr10,66404455,66404655,200,"High throughput",K562,Blood,Blood,"Homo sapiens",REEP3,.,hg19,.
1810,HS_00279996,chr10,66555776,66555976,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CTNNA3,.,hg19,.
1811,HS_00279997,chr10,66560456,66560656,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CTNNA3,.,hg19,.
1812,HS_00279998,chr10,66668616,66668816,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CTNNA3,.,hg19,.
1813,HS_00279999,chr10,67026476,67026676,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CTNNA3,.,hg19,.
1814,HS_00280000,chr10,67030716,67030916,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CTNNA3,.,hg19,.
1815,HS_00280001,chr10,67326696,67326896,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CTNNA3,.,hg19,.
1816,HS_00280002,chr10,69812275,69812475,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HERC4,.,hg19,.
1817,HS_00280003,chr10,70060315,70060515,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PBLD,.,hg19,.
1818,HS_00280004,chr10,70060495,70060695,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PBLD,.,hg19,.
1819,HS_00280005,chr10,70074155,70074355,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PBLD,.,hg19,.
1820,HS_00280006,chr10,70114335,70114535,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RUFY2,HNRNPH3,hg19,.
1821,HS_00280007,chr10,70162066,70162266,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RUFY2,.,hg19,.
1822,HS_00280008,chr10,70234096,70234296,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DNA2,.,hg19,.
1823,HS_00280009,chr10,70388376,70388576,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TET1,.,hg19,.
1824,HS_00280010,chr10,70636375,70636575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",STOX1,DDX21,hg19,.
1825,HS_00280011,chr10,70808716,70808916,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KIFBP,VPS26A,hg19,.
1826,HS_00280012,chr10,71248715,71248915,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TSPAN15,.,hg19,.
1827,HS_00280013,chr10,75238415,75238615,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PPP3CB,.,hg19,.
1828,HS_00280014,chr10,75239975,75240175,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PPP3CB,.,hg19,.
1829,HS_00280015,chr10,75308796,75308996,200,"High throughput",K562,Blood,Blood,"Homo sapiens",USP54,.,hg19,.
1830,HS_00280016,chr10,75589635,75589835,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CAMK2G,C10orf55,hg19,.
1831,HS_00280017,chr10,76547275,76547475,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KAT6B,.,hg19,.
1832,HS_00280018,chr10,76667075,76667275,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KAT6B,.,hg19,.
1833,HS_00280019,chr10,76953628,76953828,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SAMD8,.,hg19,.
1834,HS_00280020,chr10,80305575,80305775,200,"High throughput",K562,Blood,Blood,"Homo sapiens",RPS24,.,hg19,.
1835,HS_00280021,chr10,82108195,82108395,200,"High throughput",K562,Blood,Blood,"Homo sapiens",DYDC1,.,hg19,.
1836,HS_00280022,chr10,82346436,82346636,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SH2D4B,.,hg19,.
1837,HS_00280023,chr10,82655375,82655575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SH2D4B,.,hg19,.
1838,HS_00280024,chr10,83738086,83738286,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NRG3,.,hg19,.
1839,HS_00280025,chr10,86272235,86272435,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CCSER2,.,hg19,.
1840,HS_00280026,chr10,88772055,88772255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FAM25A,.,hg19,.
1841,HS_00280027,chr10,89176695,89176895,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NUTM2D,.,hg19,.
1842,HS_00280028,chr10,93195076,93195276,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HECTD2,.,hg19,.
1843,HS_00280029,chr10,96137256,96137456,200,"High throughput",K562,Blood,Blood,"Homo sapiens",NOC3L,.,hg19,.
1844,HS_00280030,chr10,96342998,96343198,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HELLS,.,hg19,.
1845,HS_00280031,chr10,97492796,97492996,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ENTPD1,.,hg19,.
1846,HS_00280032,chr10,97655936,97656136,200,"High throughput",K562,Blood,Blood,"Homo sapiens",AL365273.2,.,hg19,.
1847,HS_00280033,chr10,98887375,98887575,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SLIT1,.,hg19,.
1848,HS_00280034,chr10,100168975,100169175,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PYROXD2,.,hg19,.
1849,HS_00280035,chr10,100634106,100634306,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HPSE2,.,hg19,.
1850,HS_00280036,chr10,101520956,101521156,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CUTC,.,hg19,.
1851,HS_00280037,chr10,102266336,102266536,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SEC31B,.,hg19,.
1852,HS_00280038,chr10,102840816,102841016,200,"High throughput",K562,Blood,Blood,"Homo sapiens",KAZALD1,SFXN3,hg19,.
1853,HS_00280039,chr10,103018055,103018255,200,"High throughput",K562,Blood,Blood,"Homo sapiens",LBX1,.,hg19,.
1854,HS_00280040,chr10,104121596,104121796,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GBF1,FBXL15,hg19,.
1855,HS_00280041,chr10,104732496,104732696,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CNNM2,.,hg19,.
1856,HS_00280042,chr10,113835056,113835256,200,"High throughput",K562,Blood,Blood,"Homo sapiens",GPAM,.,hg19,.
1857,HS_00280043,chr10,114675366,114675566,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TCF7L2,.,hg19,.
1858,HS_00280044,chr10,115336716,115336916,200,"High throughput",K562,Blood,Blood,"Homo sapiens",HABP2,.,hg19,.
1859,HS_00280045,chr10,116024716,116024916,200,"High throughput",K562,Blood,Blood,"Homo sapiens",VWA2,.,hg19,.
1860,HS_00280046,chr10,116031516,116031716,200,"High throughput",K562,Blood,Blood,"Homo sapiens",VWA2,.,hg19,.
1861,HS_00280047,chr10,116726866,116727066,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TRUB1,.,hg19,.
1862,HS_00280048,chr10,121393736,121393936,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BAG3,.,hg19,.
1863,HS_00280049,chr10,123063596,123063796,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FGFR2,.,hg19,.
1864,HS_00280050,chr10,123142196,123142396,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FGFR2,.,hg19,.
1865,HS_00280051,chr10,123174456,123174656,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FGFR2,.,hg19,.
1866,HS_00280052,chr10,123829415,123829615,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TACC2,NSMCE4A,hg19,.
1867,HS_00280053,chr10,127100376,127100576,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TEX36,.,hg19,.
1868,HS_00280054,chr10,131289596,131289796,200,"High throughput",K562,Blood,Blood,"Homo sapiens",MGMT,.,hg19,.
1869,HS_00280055,chr10,132722476,132722676,200,"High throughput",K562,Blood,Blood,"Homo sapiens",TCERG1L,.,hg19,.
1870,HS_00280056,chr10,134893656,134893856,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ADGRA1,.,hg19,.
1871,HS_00280057,chr10,135261735,135261935,200,"High throughput",K562,Blood,Blood,"Homo sapiens",SCART1,PAOX,hg19,.
1872,HS_00280058,chr10,135463175,135463375,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FRG2B,.,hg19,.
1873,HS_00280059,chr10,135521695,135521895,200,"High throughput",K562,Blood,Blood,"Homo sapiens",FRG2B,.,hg19,.
1874,HS_00280060,chr11,110836,111036,200,"High throughput",K562,Blood,Blood,"Homo sapiens",BET1L,.,hg19,.
1875,HS_00280061,chr11,492756,492956,200,"High throughput",K562,Blood,Blood,"Homo sapiens",PTDSS2,PHRF1,hg19,.
